account_name,month,tons,net_sales,avg6m_tons,avg6m_sales,gap_days,median_gap,alert_tier,growth_tier,tier_label,buyer_type
AMERICAN MACHINERY GROUP,2023-08-01,0.7,3570.0,2.35,7293.0,61.0,45.5,Black,,Black,sporadic
FEHR'S,2024-04-01,0.7,3570.0,16.416666666666668,24610.833333333332,60.0,31.0,Black,,Black,regular
IRVING TOOL & MFG,2024-12-01,0.7,3570.0,1.9833333333333332,4433.5,30.0,31.0,Black,,Black,regular
BAKER TANKHEAD INC,2023-09-01,0.7,3288.0,1.3,7754.0,31.0,31.0,Black,,Black,regular
TECHLIGHT,2024-11-01,0.7,3077.0,2.8166666666666664,10431.0,92.0,31.0,Black,,Black,regular
"HAMAR INDUSTRIES, INC",2024-12-01,0.7,3051.0,3.8833333333333333,12362.5,30.0,31.0,Black,,Black,regular
MEYER ENTERPRISES,2024-12-01,0.7,2971.0,1.4500000000000002,4664.666666666667,30.0,31.0,Black,,Black,regular
"AMERICASE, LLC",2025-01-01,0.7,2950.0,1.4666666666666668,6573.833333333333,92.0,45.5,Black,,Black,sporadic
WAM INC - TEXAS DIVISION,2024-02-01,0.7,2808.0,2.8333333333333335,13110.833333333334,62.0,31.0,Black,,Black,regular
R & D MACHINE,2023-08-01,0.7,2801.0,1.4666666666666668,6449.0,31.0,31.0,Black,,Black,regular
TX PNEUDRAULIC DBA SOUTHWESTER,2024-06-01,0.7,2687.0,4.133333333333333,5205.666666666667,274.0,31.0,Black,,Black,regular
MIDWEST FAB AND CONSTRUCTION I,2024-06-01,0.7,2631.0,1.866666666666667,16180.833333333334,31.0,31.0,Black,,Black,regular
WILL'S PRO CUSTOM MFG INC,2024-02-01,0.7,2590.0,1.3666666666666665,5615.666666666667,62.0,31.0,Black,,Black,regular
LONGHORN LOCKER CO LLC,2024-11-01,0.7,2558.0,16.416666666666664,32189.166666666668,31.0,31.0,Black,,Black,regular
DATA MATIQUE,2025-05-01,0.7,2529.0,2.8666666666666667,10984.0,30.0,31.0,Black,,Black,regular
R2 Fabrication,2025-03-01,0.7,2468.0,7.216666666666668,15675.666666666666,28.0,31.0,Black,,Black,regular
MEDIC BUILT LLC,2023-10-01,0.7,2393.0,1.25,5038.0,30.0,31.0,Black,,Black,regular
LB FOSTER COMPANY,2024-10-01,0.7,2375.0,1.0666666666666667,8155.833333333333,30.0,31.0,Black,,Black,regular
PETOL GEARENCH,2024-10-01,0.7,2284.0,1.1666666666666667,6396.166666666667,61.0,31.0,Black,,Black,regular
ROTOM INC,2024-01-01,0.7,2147.0,2.433333333333333,8012.666666666667,122.0,121.5,Black,,Black,sporadic
CONVEYORS INC,2024-08-01,0.7,2139.0,13.250000000000002,60745.833333333336,31.0,31.0,Black,,Black,regular
QUALITY IRONWORKS,2024-04-01,0.7,2123.0,1.2,2882.0,275.0,30.0,Black,,Black,regular
DAYTON ROGERS MFG CO,2024-12-01,0.7,1939.0,1.616666666666667,4379.166666666667,30.0,31.0,Black,,Black,regular
JAY'S SHOP,2024-09-01,0.7,1930.0,2.783333333333333,6920.666666666667,31.0,31.0,Black,,Black,regular
HYDRAULICS INC,2024-07-01,0.7,1853.0,2.233333333333333,6457.833333333333,61.0,31.0,Black,,Black,regular
OMI CRANES,2023-12-01,0.7,1790.0,1.725,5503.5,61.0,31.0,Black,,Black,regular
JAY'S SHOP,2023-08-01,0.7,1574.0,1.5333333333333332,5074.333333333333,31.0,31.0,Black,,Black,regular
COHN & GREGORY SUPPLY LLC,2024-08-01,0.7,1525.0,1.6333333333333335,8517.666666666666,31.0,31.0,Black,,Black,regular
R O MFG,2024-11-01,0.7,1508.0,1.25,4376.166666666667,31.0,31.0,Black,,Black,regular
HAYES & STOLZ INDUSTRIAL MFG C,2024-11-01,0.7,1390.0,7.766666666666667,11907.0,31.0,31.0,Black,,Black,regular
ADVANCED MACHINING & TOOL INC,2024-01-01,0.7,1336.0,3.6333333333333333,5172.166666666667,31.0,31.0,Black,,Black,regular
BENTINTOSHAPE LLC,2025-05-01,0.7,1296.0,4.35,6737.0,30.0,31.0,Black,,Black,regular
REGAL RESEARCH & MFG CO INC,2023-09-01,0.7,1290.0,2.4,5119.5,62.0,60.0,Black,,Black,sporadic
LENNOX INDUSTRIES INC,2024-08-01,0.7,1177.0,1.3333333333333333,2654.6666666666665,31.0,31.0,Black,,Black,regular
KANNON MANUFACTURING INC,2025-03-01,0.7,1147.0,1.5,2723.6666666666665,59.0,31.0,Black,,Black,regular
HVAC MANUFACTURING INC,2023-11-01,0.7,993.0,4.725,6855.25,31.0,31.0,Black,,Black,regular
TEXAS METAL FABRICATORS INC,2023-08-01,0.7,992.0,1.0499999999999998,2957.5,31.0,31.0,Black,,Black,regular
V B STAINLESS,2024-09-01,0.7,960.0,1.9166666666666667,6338.666666666667,92.0,31.0,Black,,Black,regular
GRANUTECH-SATURN SYSTEMS CORP OF AMERICA,2024-12-01,0.7,918.0,0.7333333333333333,2285.8333333333335,30.0,31.0,Black,,Black,regular
M & H METAL SPECIALTIES INC,2023-09-01,0.7,882.0,1.4500000000000002,1836.5,31.0,31.0,Black,,Black,regular
METALRITE INC,2024-08-01,0.7,870.0,1.7999999999999998,2661.75,61.0,61.0,Black,,Black,sporadic
"HOLLY FABRICATIONS, LLC",2023-10-01,0.7,689.0,2.3,5177.4,30.0,31.0,Black,,Black,regular
CENTRAL TEXAS MACHINING,2023-08-01,0.6000000000000001,4837.0,13.366666666666667,37916.666666666664,31.0,31.0,Black,,Black,regular
"HAPECO, INC.",2024-10-01,0.6000000000000001,3911.0,1.7833333333333332,7227.0,61.0,61.0,Black,,Black,sporadic
MAXIMUM INDUSTRIES INC,2024-11-01,0.6000000000000001,3745.0,4.516666666666667,10254.5,61.0,31.0,Black,,Black,regular
B & R MACHINING SERVICES INC,2023-10-01,0.6000000000000001,3665.0,1.24,4726.2,30.0,31.0,Black,,Black,regular
MAXIMUM INDUSTRIES INC,2023-09-01,0.6000000000000001,3136.0,1.9,8807.75,31.0,31.0,Black,,Black,regular
IRVING TOOL & MFG,2024-06-01,0.6000000000000001,2499.0,2.433333333333333,4327.666666666667,31.0,31.0,Black,,Black,regular
QUALITY FABRICATION & DESIGN I,2024-08-01,0.6000000000000001,2385.0,1.95,7154.166666666667,31.0,31.0,Black,,Black,regular
FIRST QUALITY FABRICATORS,2024-04-01,0.6000000000000001,2363.0,3.016666666666667,4834.666666666667,31.0,31.0,Black,,Black,regular
QUALITY FABRICATION & DESIGN I,2024-11-01,0.6000000000000001,2331.0,1.5833333333333333,5831.666666666667,31.0,31.0,Black,,Black,regular
DAYTON ROGERS MFG CO,2024-11-01,0.6000000000000001,2323.0,1.5166666666666666,4130.833333333333,31.0,31.0,Black,,Black,regular
SPECIAL PRODUCTS & MFG INC,2024-06-01,0.6000000000000001,2070.0,15.866666666666665,34491.166666666664,31.0,31.0,Black,,Black,regular
ADVANCED LIGHTNING TECHNOLOGY,2025-03-01,0.6000000000000001,1852.0,2.1,3286.8333333333335,28.0,31.0,Black,,Black,regular
"LANE WEATHER MART, INC.",2024-02-01,0.6000000000000001,1799.0,2.316666666666667,3819.0,31.0,31.0,Black,,Black,regular
SUHM SPRING,2024-04-01,0.6000000000000001,1273.0,0.8666666666666666,3343.5,31.0,31.0,Black,,Black,regular
"GLENN METALCRAFT TEXAS, LLC",2023-10-01,0.6000000000000001,1257.0,1.7,5915.6,30.0,31.0,Black,,Black,regular
MARTIN SPROCKET & GEAR INC,2024-08-01,0.6000000000000001,1033.0,2.9166666666666665,6713.0,31.0,31.0,Black,,Black,regular
GENERAL AVIATION INDUSTRIES IN,2025-05-01,0.6000000000000001,779.0,1.4000000000000001,3835.0,30.0,31.0,Black,,Black,regular
"BLACK IRON PRODUCTS, LLC",2023-09-01,0.6,7682.0,7.666666666666668,21704.0,31.0,31.0,Black,,Black,regular
PRIME STAINLESS AND SUPPLY MIDWEST FAB AND CONSTRUCTION,2024-09-01,0.6,7444.0,1.6800000000000002,10248.8,31.0,31.0,Black,,Black,regular
DAYTON ROGERS MFG CO,2024-01-01,0.6,6201.0,2.733333333333333,8151.833333333333,31.0,31.0,Black,,Black,regular
VECTOR SYSTEMS INC,2024-04-01,0.6,5575.0,12.183333333333335,73512.5,31.0,31.0,Black,,Black,regular
S & S MACHINING AND FABRICATIO,2024-08-01,0.6,5082.0,5.120000000000001,19758.0,31.0,31.0,Black,,Black,regular
WEST TEXAS STEEL & SUPPLY CO,2024-09-01,0.6,4374.0,2.6166666666666667,10646.166666666666,31.0,31.0,Black,,Black,regular
SCOTT MFG CO,2023-11-01,0.6,4309.0,2.8666666666666667,14468.333333333334,31.0,31.0,Black,,Black,regular
GOSAD Inc dba DC Metal Construction,2023-10-01,0.6,4102.0,1.4000000000000001,9159.5,30.0,15.0,Black,,Black,regular
ALECOM METAL WORKS INC,2025-02-01,0.6,4074.0,11.85,30984.833333333332,31.0,31.0,Black,,Black,regular
SOUTHERN BLEACHER COMPANY,2024-09-01,0.6,4073.0,2.375,19887.0,123.0,45.0,Black,,Black,sporadic
STEPHENS PNEUMATICS INC,2024-11-01,0.6,4033.0,1.1333333333333333,10115.666666666666,214.0,61.0,Black,,Black,sporadic
SM FAB INC,2024-11-01,0.6,3957.0,21.2,29956.333333333332,31.0,31.0,Black,,Black,regular
STANDARD IND MFG PARTNERS LLC,2023-07-01,0.6,3894.0,4.1499999999999995,26773.5,30.0,31.0,Black,,Black,regular
LINKUP INTERNATIONAL L.P.,2024-05-01,0.6,3755.0,1.8333333333333333,5339.5,30.0,31.0,Black,,Black,regular
ATLAS MACHINE & WELDING SERVIC,2024-01-01,0.6,3706.0,1.375,8393.0,153.0,31.0,Black,,Black,regular
STANDARD IND MFG PARTNERS LLC,2023-11-01,0.6,3528.0,2.966666666666667,17341.0,31.0,31.0,Black,,Black,regular
ST. PETER METAL WORKS LLC,2025-01-01,0.6,3516.0,6.8999999999999995,11877.0,31.0,31.0,Black,,Black,regular
MARTIN SPROCKET & GEAR INC,2024-06-01,0.6,3326.0,2.0333333333333337,7101.333333333333,61.0,31.0,Black,,Black,regular
CENTRAL TRANSPORT,2025-03-01,0.6,3315.0,3.4166666666666665,5204.0,28.0,31.0,Black,,Black,regular
TEXAS PRO FAB CORP,2024-05-01,0.6,3302.0,9.183333333333334,17800.333333333332,30.0,31.0,Black,,Black,regular
M & M MANUFACTURING INC,2025-04-01,0.6,3294.0,2.1999999999999997,4657.0,31.0,31.0,Black,,Black,regular
CLASSIC STAINLESS,2025-02-01,0.6,3283.0,2.3833333333333333,11761.333333333334,31.0,31.0,Black,,Black,regular
SM FAB INC,2024-07-01,0.6,2950.0,23.11666666666667,33825.5,30.0,31.0,Black,,Black,regular
BAKER TANKHEAD INC,2024-12-01,0.6,2945.0,2.0166666666666666,11877.833333333334,30.0,31.0,Black,,Black,regular
SUBURBAN SHEET METAL INC,2024-06-01,0.6,2804.0,2.0166666666666666,5884.833333333333,31.0,31.0,Black,,Black,regular
WILSON METAL FABRICATORS,2023-08-01,0.6,2763.0,1.75,8916.0,61.0,31.0,Black,,Black,regular
AMERICAN MACHINERY GROUP,2024-11-01,0.6,2738.0,1.4666666666666668,3025.5,184.0,45.5,Black,,Black,sporadic
DATA MATIQUE,2025-04-01,0.6,2724.0,2.8000000000000003,10719.333333333334,31.0,31.0,Black,,Black,regular
TEXAS NAMEPLATE CO INC,2024-12-01,0.6,2699.0,1.4000000000000001,7643.166666666667,122.0,31.0,Black,,Black,regular
SUBURBAN SHEET METAL INC,2024-07-01,0.6,2634.0,1.25,5108.333333333333,30.0,31.0,Black,,Black,regular
TX PNEUDRAULIC DBA SOUTHWESTER,2024-08-01,0.6,2481.0,3.56,5384.8,31.0,31.0,Black,,Black,regular
BAKER TANKHEAD INC,2024-11-01,0.6,2478.0,5.7,14631.5,31.0,31.0,Black,,Black,regular
CIRCLE J FABRICATION INC,2024-01-01,0.6,2363.0,1.9000000000000001,8616.333333333334,31.0,31.0,Black,,Black,regular
COHN & GREGORY SUPPLY LLC,2024-10-01,0.6,2317.0,1.0833333333333333,4835.0,30.0,31.0,Black,,Black,regular
MEDIC BUILT LLC,2024-01-01,0.6,2308.0,1.175,5299.75,61.0,31.0,Black,,Black,regular
WAM INC - TEXAS DIVISION,2024-05-01,0.6,2304.0,2.35,10185.666666666666,90.0,31.0,Black,,Black,regular
"BLACK IRON PRODUCTS, LLC",2023-12-01,0.6,2274.0,5.533333333333334,14693.166666666666,30.0,31.0,Black,,Black,regular
B & R MACHINING SERVICES INC,2024-05-01,0.6,2247.0,1.3333333333333333,4577.833333333333,30.0,31.0,Black,,Black,regular
A+ FABRICATION,2023-11-01,0.6,2224.0,2.8,6686.6,61.0,31.0,Black,,Black,regular
METALRITE INC,2024-10-01,0.6,2168.0,1.56,2563.0,61.0,61.0,Black,,Black,sporadic
HYDRAULICS INC,2023-10-01,0.6,2120.0,3.1,8422.0,61.0,31.0,Black,,Black,regular
C & T STAINLESS INSTALLATION,2024-03-01,0.6,2107.0,1.3,4944.25,29.0,31.0,Black,,Black,regular
M&M BBQ COMPANY,2024-03-01,0.6,2044.0,3.0666666666666664,6564.0,29.0,30.5,Black,,Black,regular
V B STAINLESS,2023-12-01,0.6,2022.0,3.9333333333333336,16355.333333333334,30.0,31.0,Black,,Black,regular
VENUS FABRICATION INC,2025-04-01,0.6,2018.0,1.4666666666666666,5032.833333333333,31.0,31.0,Black,,Black,regular
QUALITY FABRICATION & DESIGN I,2023-12-01,0.6,1934.0,2.216666666666667,8885.833333333334,30.0,31.0,Black,,Black,regular
GATOR PUMP INC,2023-12-01,0.6,1918.0,1.05,4132.166666666667,30.0,31.0,Black,,Black,regular
RENDON MANUFACTURING CO,2024-02-01,0.6,1900.0,2.2333333333333334,7195.666666666667,31.0,31.0,Black,,Black,regular
TEXAS METAL FABRICATORS INC,2025-01-01,0.6,1870.0,2.033333333333333,7462.166666666667,31.0,31.0,Black,,Black,regular
NTEX SCREW MACHINE PRODUCTS LL,2025-02-01,0.6,1822.0,2.35,6758.833333333333,31.0,31.0,Black,,Black,regular
CIRCLE J FABRICATION INC,2025-04-01,0.6,1764.0,4.300000000000001,13684.666666666666,90.0,31.0,Black,,Black,regular
QUICK-WAY MANUFACTURING INC,2024-06-01,0.6,1743.0,5.033333333333334,12507.166666666666,31.0,31.0,Black,,Black,regular
MACHINE SPECIALTIES CO INC,2024-12-01,0.6,1613.0,2.575,17329.5,304.0,89.0,Black,,Black,sporadic
R O MFG,2023-08-01,0.6,1604.0,0.8333333333333334,4435.0,31.0,31.0,Black,,Black,regular
"K & M ELEVATOR, LLC",2023-10-01,0.6,1466.0,0.9666666666666667,3817.3333333333335,92.0,31.0,Black,,Black,regular
PADGETT MACHINE TOOLS,2025-04-01,0.6,1399.0,1.1500000000000001,4374.166666666667,90.0,76.0,Black,,Black,sporadic
WILL'S PRO CUSTOM MFG INC,2025-04-01,0.6,1331.0,4.283333333333333,8369.0,31.0,31.0,Black,,Black,regular
B & R MACHINING SERVICES INC,2024-06-01,0.6,1274.0,0.9833333333333334,3453.8333333333335,31.0,31.0,Black,,Black,regular
LB FOSTER COMPANY,2024-08-01,0.6,1207.0,0.8833333333333333,6979.166666666667,31.0,31.0,Black,,Black,regular
VALCORP ENTERPRISES LLC,2024-03-01,0.6,1075.0,2.4499999999999997,6394.333333333333,29.0,31.0,Black,,Black,regular
PLATINUM MANUFACTURING & MACHI,2024-04-01,0.6,1060.0,8.350000000000001,14144.0,31.0,31.0,Black,,Black,regular
ACCURA SYSTEMS INC,2024-12-01,0.6,1020.0,1.3333333333333333,3807.3333333333335,30.0,31.0,Black,,Black,regular
LENNOX INDUSTRIES INC,2025-01-01,0.6,1016.0,1.25,2727.1666666666665,31.0,31.0,Black,,Black,regular
DYNAMIC MANUFACTURING SOLUTION,2024-08-01,0.6,967.0,3.5200000000000005,6333.0,31.0,31.0,Black,,Black,regular
DATA MATIQUE,2024-12-01,0.6,928.0,0.8333333333333334,3195.5,30.0,31.0,Black,,Black,regular
HAWK WELDING & FABRICATION CO,2023-07-01,0.6,920.0,1.2,2551.0,30.0,31.0,Black,,Black,regular
SEISMIC ENERGY PRODUCT DBA DS,2024-05-01,0.6,908.0,0.64,3487.8,61.0,31.0,Black,,Black,regular
TECHNIFORM METAL CURVING OF TE,2024-09-01,0.6,886.0,0.7166666666666668,2383.8333333333335,31.0,31.0,Black,,Black,regular
JOE TIPTON INC,2025-06-01,0.6,827.0,1.3166666666666667,3392.0,31.0,31.0,Black,,Black,regular
FEHR'S,2024-12-01,0.6,823.0,22.900000000000002,29809.833333333332,30.0,31.0,Black,,Black,regular
"INNOVATIONSMITH, LLC",2023-10-01,0.6,812.0,2.46,4002.8,30.0,31.0,Black,,Black,regular
ALECOM METAL WORKS INC,2024-04-01,0.6,805.0,4.6833333333333345,14720.166666666666,31.0,31.0,Black,,Black,regular
NBG TECHNOLOGIES INC,2024-01-01,0.6,805.0,3.533333333333333,5303.833333333333,31.0,31.0,Black,,Black,regular
R & D MACHINE,2023-10-01,0.6,801.0,1.02,4172.6,30.0,31.0,Black,,Black,regular
JOHNSON SHEET METAL,2025-03-01,0.6,799.0,1.32,2182.2,273.0,31.0,Black,,Black,regular
JOE TIPTON INC,2024-02-01,0.6,749.0,1.6333333333333335,3699.3333333333335,31.0,31.0,Black,,Black,regular
BENTINTOSHAPE LLC,2023-10-01,0.6,745.0,1.9,3129.6,30.0,31.0,Black,,Black,regular
JANECEK PERFORMANCE & EQUIPMEN,2024-02-01,0.6,742.0,4.875,5864.25,31.0,61.0,Black,,Black,sporadic
"QMF STEEL, INC. dba QMF SUPPLY FAB MANUFACTURI",2025-04-01,0.6,658.0,3.3200000000000003,4637.6,90.0,46.0,Black,,Black,sporadic
P & W QUALITY MACHINE INC,2024-07-01,0.6,593.0,3.966666666666667,6024.5,30.0,31.0,Black,,Black,regular
"KEYSTONE AV, LLC",2024-12-01,0.6,535.0,1.7,1574.0,61.0,30.5,Black,,Black,regular
AFFILIATED ENERGY PRODUCTS INC,2024-02-01,0.5,11541.0,3.233333333333334,14777.166666666666,31.0,31.0,Black,,Black,regular
PROPELL AMERICAN LLC,2024-06-01,0.5,4280.0,1.8999999999999997,6783.166666666667,31.0,31.0,Black,,Black,regular
"DELTA T THERMAL SOLUTIONS, LLC A SHARP IRON GROUP COMPANY",2024-03-01,0.5,4142.0,1.2333333333333334,3012.6666666666665,152.0,90.5,Black,,Black,sporadic
"LOGIFI, LLC",2025-02-01,0.5,4123.0,1.35,9867.0,62.0,29.5,Black,,Black,regular
CRAFTMASTERS LASER & FABRICATI,2024-01-01,0.5,4099.0,1.2666666666666668,6626.833333333333,61.0,31.0,Black,,Black,regular
CONTINENTAL ELECTRONICS CORPOR,2024-04-01,0.5,3479.0,1.0666666666666667,4903.333333333333,31.0,31.0,Black,,Black,regular
VIVA RAILINGS,2023-11-01,0.5,3397.0,2.35,9380.0,31.0,31.0,Black,,Black,regular
AMC PILOT CAR SUPPLY & ASSOCIA,2025-03-01,0.5,3394.0,1.05,5340.0,28.0,31.0,Black,,Black,regular
CELLTECH METALS INC.,2024-09-01,0.5,3322.0,1.1166666666666667,7624.833333333333,62.0,61.0,Black,,Black,sporadic
DATA MATIQUE,2024-05-01,0.5,3282.0,1.2166666666666666,3616.3333333333335,30.0,31.0,Black,,Black,regular
D S MACHINE INC,2025-04-01,0.5,3223.0,1.5,2651.5,31.0,31.0,Black,,Black,regular
DAYTON ROGERS MFG CO,2025-06-01,0.5,3216.0,4.383333333333334,9637.333333333334,31.0,31.0,Black,,Black,regular
CENTRAL METAL SERVICE INC,2024-07-01,0.5,3212.0,5.566666666666666,16948.333333333332,91.0,31.0,Black,,Black,regular
NORSTAR INDUSTRIES LLC,2024-12-01,0.5,3185.0,7.0,12099.5,30.0,31.0,Black,,Black,regular
BAKER TANKHEAD INC,2023-11-01,0.5,3070.0,1.1400000000000001,6397.2,31.0,31.0,Black,,Black,regular
JOE TIPTON INC,2025-04-01,0.5,3029.0,1.55,3728.0,31.0,31.0,Black,,Black,regular
PROPELL AMERICAN LLC,2025-05-01,0.5,2952.0,2.183333333333333,12195.666666666666,30.0,31.0,Black,,Black,regular
INDUSTRIAL CONVEYOR & FABRICAT,2025-06-01,0.5,2951.0,0.9166666666666666,6042.166666666667,31.0,31.0,Black,,Black,regular
CENTRAL TEXAS MACHINING,2023-11-01,0.5,2922.0,8.459999999999999,25359.8,31.0,31.0,Black,,Black,regular
CAPROCK METAL WORKS INC,2024-05-01,0.5,2852.0,1.0333333333333332,5436.333333333333,182.0,31.0,Black,,Black,regular
W W FIBERGLASS TANK CO,2025-04-01,0.5,2847.0,0.4833333333333334,4513.166666666667,304.0,31.0,Black,,Black,regular
HUGHES TRAILER LLC,2024-03-01,0.5,2827.0,1.1,6424.25,91.0,31.0,Black,,Black,regular
"CONTINENTAL NH3 PRODUCTS CO.,",2024-06-01,0.5,2781.0,2.85,9455.166666666666,31.0,31.0,Black,,Black,regular
TEXAS METAL FABRICATORS INC,2025-06-01,0.5,2772.0,1.0999999999999999,3690.6666666666665,31.0,31.0,Black,,Black,regular
JOE TIPTON INC,2023-07-01,0.5,2734.0,2.75,5537.5,30.0,31.0,Black,,Black,regular
FEHR'S,2023-12-01,0.5,2731.0,27.36666666666667,37556.666666666664,30.0,31.0,Black,,Black,regular
SPIRAL PIPE OF TEXAS INC,2024-06-01,0.5,2697.0,2.4166666666666665,10529.666666666666,31.0,31.0,Black,,Black,regular
MANUFACTURAS VALLE ALTO KM 52 CARRETERA NAUCALPAN-TOLU,2023-09-01,0.5,2622.0,2.8499999999999996,12881.0,31.0,31.0,Black,,Black,regular
VECTOR SYSTEMS INC,2025-03-01,0.5,2602.0,5.199999999999999,33947.833333333336,28.0,31.0,Black,,Black,regular
CIRCLE J FABRICATION INC,2023-12-01,0.5,2589.0,1.866666666666667,8473.166666666666,30.0,31.0,Black,,Black,regular
M & M MANUFACTURING INC,2025-06-01,0.5,2578.0,1.15,3627.0,31.0,31.0,Black,,Black,regular
GATOR PUMP INC,2023-10-01,0.5,2567.0,1.06,3905.6,30.0,31.0,Black,,Black,regular
GENERAL AVIATION INDUSTRIES IN,2024-11-01,0.5,2558.0,1.7333333333333334,5005.833333333333,31.0,31.0,Black,,Black,regular
WILSON METAL FABRICATORS,2023-12-01,0.5,2553.0,1.7999999999999998,9852.333333333334,30.0,31.0,Black,,Black,regular
BOWERS MACHINE,2025-02-01,0.5,2540.0,0.9666666666666668,5632.166666666667,92.0,31.0,Black,,Black,regular
SUMMIT METALS CORP,2024-05-01,0.5,2482.0,21.180000000000003,30826.8,61.0,61.0,Black,,Black,sporadic
SOUTHWEST PERFORMANCE & MACHIN,2025-04-01,0.5,2415.0,5.95,9920.166666666666,59.0,61.0,Black,,Black,sporadic
INTERCOOL USA,2023-12-01,0.5,2400.0,1.05,2440.5,61.0,31.0,Black,,Black,regular
REGAL RESEARCH & MFG CO INC,2024-11-01,0.5,2361.0,3.466666666666667,5844.166666666667,31.0,60.0,Black,,Black,sporadic
"K & M ELEVATOR, LLC",2023-07-01,0.5,2315.0,1.15,4993.0,30.0,31.0,Black,,Black,regular
PAL-CON LLC,2024-01-01,0.5,2294.0,1.46,10965.6,31.0,31.0,Black,,Black,regular
COHN & GREGORY SUPPLY LLC,2024-11-01,0.5,2237.0,1.0833333333333333,5026.5,31.0,31.0,Black,,Black,regular
STAR MANUFACTURING LLC,2023-10-01,0.5,2237.0,3.65,16282.5,30.0,31.0,Black,,Black,regular
PEDCO SYSTEMS INC,2024-06-01,0.5,2236.0,2.4999999999999996,8108.833333333333,61.0,31.0,Black,,Black,regular
KWS MANUFACTURING COMPANY LTD,2025-05-01,0.5,2220.0,1.4166666666666667,7135.0,30.0,31.0,Black,,Black,regular
JAY'S SHOP,2023-11-01,0.5,2191.0,1.1333333333333333,4176.0,31.0,31.0,Black,,Black,regular
TEXAS NAMEPLATE CO INC,2024-03-01,0.5,2189.0,2.25,14652.5,29.0,31.0,Black,,Black,regular
B & R MACHINING SERVICES INC,2023-09-01,0.5,2133.0,1.4,4991.5,31.0,31.0,Black,,Black,regular
FLYNN BEC LP,2025-05-01,0.5,2110.0,2.9,4080.5,120.0,90.5,Black,,Black,sporadic
SUBURBAN SHEET METAL INC,2023-09-01,0.5,2098.0,0.8999999999999999,7092.5,31.0,31.0,Black,,Black,regular
VENUS FABRICATION INC,2024-07-01,0.5,2050.0,1.45,4768.25,91.0,31.0,Black,,Black,regular
NTEX SCREW MACHINE PRODUCTS LL,2025-04-01,0.5,1976.0,1.7666666666666668,5731.666666666667,31.0,31.0,Black,,Black,regular
SUPERIOR MACHINING & FABRICATI,2023-11-01,0.5,1947.0,1.4,9855.0,31.0,92.0,Black,,Black,sporadic
LARSON ELECTRONICS LLC,2025-01-01,0.5,1880.0,1.45,2832.0,31.0,31.0,Black,,Black,regular
EGS PRODUCTION MACHINE,2024-04-01,0.5,1875.0,2.0833333333333335,5310.666666666667,31.0,31.0,Black,,Black,regular
C-BOX LLC,2024-11-01,0.5,1865.0,1.1,2461.0,92.0,46.0,Black,,Black,sporadic
TEXAS PRO FAB CORP,2023-10-01,0.5,1699.0,3.96,7985.0,30.0,31.0,Black,,Black,regular
DATA MATIQUE,2024-02-01,0.5,1661.0,1.575,4264.5,153.0,31.0,Black,,Black,regular
SCANDINAVIAN FABRICATION LLC,2024-02-01,0.5,1650.0,1.475,3997.5,123.0,61.0,Black,,Black,sporadic
"HOLLY FABRICATIONS, LLC",2023-07-01,0.5,1632.0,2.85,4634.0,30.0,31.0,Black,,Black,regular
PETOL GEARENCH,2025-02-01,0.5,1614.0,1.3666666666666665,6918.666666666667,62.0,31.0,Black,,Black,regular
SUPERIOR MACHINING & FABRICATI,2024-07-01,0.5,1541.0,0.85,5431.75,151.0,92.0,Black,,Black,sporadic
TEXAS METAL FABRICATORS INC,2024-12-01,0.5,1519.0,2.4166666666666665,8637.0,30.0,31.0,Black,,Black,regular
B & R MACHINING SERVICES INC,2024-04-01,0.5,1482.0,1.6166666666666665,5389.666666666667,31.0,31.0,Black,,Black,regular
DATA MATIQUE,2024-04-01,0.5,1358.0,1.3599999999999999,3683.2,60.0,31.0,Black,,Black,regular
R O MFG,2024-12-01,0.5,1345.0,1.2666666666666666,4382.833333333333,30.0,31.0,Black,,Black,regular
REGAL RESEARCH & MFG CO INC,2024-10-01,0.5,1231.0,3.9333333333333336,6446.166666666667,61.0,60.0,Black,,Black,sporadic
C & L MACHINE WORKS,2025-01-01,0.5,1167.0,0.4666666666666666,958.0,335.0,31.0,Black,,Black,regular
M&M BBQ COMPANY,2025-06-01,0.5,1126.0,3.566666666666667,6968.0,31.0,30.5,Black,,Black,regular
M & H METAL SPECIALTIES INC,2024-06-01,0.5,1110.0,2.9799999999999995,4136.2,183.0,31.0,Black,,Black,regular
COHN & GREGORY SUPPLY LLC,2024-01-01,0.5,1088.0,1.8,9284.166666666666,61.0,31.0,Black,,Black,regular
WILL'S PRO CUSTOM MFG INC,2025-01-01,0.5,1086.0,3.7999999999999994,7340.666666666667,92.0,31.0,Black,,Black,regular
S & S MACHINING AND FABRICATIO,2025-05-01,0.5,1075.0,1.6666666666666672,5174.166666666667,30.0,31.0,Black,,Black,regular
PEERLESS MFG CO,2025-03-01,0.5,1035.0,3.0833333333333335,7944.333333333333,28.0,45.5,Black,,Black,sporadic
"INCON-TROL CONST, LLC",2024-07-01,0.5,1032.0,0.28333333333333327,2124.6666666666665,30.0,31.0,Black,,Black,regular
ACCURATE METAL STAMPING LTD,2025-03-01,0.5,1026.0,3.8833333333333333,6159.333333333333,28.0,31.0,Black,,Black,regular
