Account Name,,Date,Shipped Weight,Net Sales
LUNN MOTORSPORTS,,9/1/24,0,"($1,153)"
LUNN MOTORSPORTS,,10/1/24,1.4,"$1,068 "
LUNN MOTORSPORTS,,10/1/24,2.8,"$2,309 "
LUNN MOTORSPORTS,,11/1/24,0.3,$240 
LUNN MOTORSPORTS,,11/1/24,6.2,"$5,064 "
LUNN MOTORSPORTS,,12/1/24,8.7,"$6,961 "
LUNN MOTORSPORTS,,1/1/25,16.6,"$13,176 "
LUNN MOTORSPORTS,,2/1/25,20.3,"$16,880 "
LUNN MOTORSPORTS,,2/1/25,14.5,"$11,844 "
LUNN MOTORSPORTS,,3/1/25,21.7,"$23,114 "
LUNN MOTORSPORTS,,3/1/25,21.8,"$23,145 "
LUNN MOTORSPORTS,,4/1/25,25.4,"$26,879 "
LUNN MOTORSPORTS,,5/1/25,7.4,"$6,747 "
LUNN MOTORSPORTS,,6/1/25,17,"$16,098 "
LUNN MOTORSPORTS,,5/1/24,0.2,$828 
LUNN MOTORSPORTS,,3/1/24,8.2,"$13,494 "
LUNN MOTORSPORTS,,4/1/24,2.7,"$4,432 "
LUNN MOTORSPORTS,,5/1/24,5.4,"$8,908 "
LUNN MOTORSPORTS,,6/1/24,16.7,"$25,338 "
LUNN MOTORSPORTS,,8/1/24,3.2,"$5,067 "
LUNN MOTORSPORTS,,8/1/24,0.1,$394 
LUNN MOTORSPORTS,,8/1/24,6.4,"$10,541 "
LUNN MOTORSPORTS,,10/1/24,9.7,"$14,697 "
LUNN MOTORSPORTS,,4/1/24,0.5,$889 
LUNN MOTORSPORTS,,7/1/24,2.2,"$2,488 "
LUNN MOTORSPORTS,,9/1/24,0,$425 
LUNN MOTORSPORTS,,12/1/24,0,$430 
LUNN MOTORSPORTS,,10/1/24,0.1,$807 
LUNN MOTORSPORTS,,10/1/24,0.1,$807 
LUNN MOTORSPORTS,,12/1/24,3.8,"$12,606 "
LUNN MOTORSPORTS,,1/1/25,-0.1,($807)
LUNN MOTORSPORTS,,1/1/25,0.2,$788 
LUNN MOTORSPORTS,,1/1/25,0.7,"$2,616 "
LUNN MOTORSPORTS,,2/1/25,0.2,$788 
LUNN MOTORSPORTS,,4/1/25,0.1,$471 
LUNN MOTORSPORTS,,5/1/25,1,"$3,801 "
LUNN MOTORSPORTS,,10/1/24,1,"$7,954 "
LUNN MOTORSPORTS,,12/1/24,0,($797)
LUNN MOTORSPORTS,,2/1/25,2,"$7,765 "
LUNN MOTORSPORTS,,10/1/24,0,"($2,340)"
LUNN MOTORSPORTS,,10/1/24,0,$366 
LUNN MOTORSPORTS,,10/1/24,0.1,"$1,301 "
LUNN MOTORSPORTS,,10/1/24,0.2,"$1,526 "
LUNN MOTORSPORTS,,10/1/24,0.4,"$9,304 "
LUNN MOTORSPORTS,,1/1/25,0.4,"$3,725 "
LUNN MOTORSPORTS,,1/1/25,0.4,"$4,833 "
LUNN MOTORSPORTS,,2/1/25,0.1,$742 
LUNN MOTORSPORTS,,2/1/24,13.3,"$12,927 "
LUNN MOTORSPORTS,,3/1/24,6.8,"$6,669 "
LUNN MOTORSPORTS,,4/1/24,2.7,"$2,601 "
LUNN MOTORSPORTS,,5/1/24,4.8,"$4,463 "
LUNN MOTORSPORTS,,6/1/24,1.6,"$1,588 "
LUNN MOTORSPORTS,,6/1/24,11.8,"$11,319 "
LUNN MOTORSPORTS,,7/1/24,6.3,"$5,984 "
LUNN MOTORSPORTS,,7/1/24,3.1,"$2,968 "
LUNN MOTORSPORTS,,8/1/24,4.2,"$3,300 "
LUNN MOTORSPORTS,,8/1/24,0.3,$309 
LUNN MOTORSPORTS,,8/1/24,8.7,"$7,782 "
LUNN MOTORSPORTS,,9/1/24,6.1,"$5,112 "
LUNN MOTORSPORTS,,10/1/24,2,"$1,669 "
LUNN MOTORSPORTS,,10/1/24,7.3,"$6,449 "
LUNN MOTORSPORTS,,10/1/24,1.6,"$1,321 "
LUNN MOTORSPORTS,,10/1/24,6.9,"$5,683 "
LUNN MOTORSPORTS,,10/1/24,6.5,"$5,923 "
LUNN MOTORSPORTS,,11/1/24,4.4,"$3,599 "
LUNN MOTORSPORTS,,11/1/24,3.2,"$2,576 "
LUNN MOTORSPORTS,,12/1/24,6.8,"$5,367 "
LUNN MOTORSPORTS,,1/1/25,8,"$6,398 "
LUNN MOTORSPORTS,,2/1/25,6,"$5,263 "
LUNN MOTORSPORTS,,3/1/25,6.6,"$6,942 "
LUNN MOTORSPORTS,,4/1/25,1.2,"$1,190 "
LUNN MOTORSPORTS,,4/1/25,3.9,"$4,083 "
LUNN MOTORSPORTS,,5/1/25,6.9,"$6,693 "
LUNN MOTORSPORTS,,6/1/25,2.4,"$2,210 "
LUNN MOTORSPORTS,,2/1/24,0.6,"$2,217 "
LUNN MOTORSPORTS,,3/1/24,0.6,"$3,049 "
LUNN MOTORSPORTS,,10/1/24,0.3,"$1,800 "
LUNN MOTORSPORTS,,10/1/24,0.3,"$1,800 "
LUNN MOTORSPORTS,,10/1/24,0.2,"$1,562 "
LUNN MOTORSPORTS,,1/1/25,-0.3,"($1,800)"
LUNN MOTORSPORTS,,6/1/25,0.2,$717 
"AMERICAN DUCT SYSTEMS, INC.",,3/1/24,3.8,"$5,149 "
"AMERICAN DUCT SYSTEMS, INC.",,4/1/24,4.8,"$6,712 "
"AMERICAN DUCT SYSTEMS, INC.",,5/1/24,4.8,"$6,902 "
PRIME STAINLESS AND SUPPLY MIDWEST FAB AND CONSTRUCTION,,5/1/25,0.1,$663 
PRIME STAINLESS AND SUPPLY MIDWEST FAB AND CONSTRUCTION,,1/1/25,0.2,$402 
PRIME STAINLESS AND SUPPLY MIDWEST FAB AND CONSTRUCTION,,5/1/25,0.8,"$1,609 "
PRIME STAINLESS AND SUPPLY MIDWEST FAB AND CONSTRUCTION,,6/1/24,1,"$3,594 "
PRIME STAINLESS AND SUPPLY MIDWEST FAB AND CONSTRUCTION,,5/1/24,0.1,"$2,070 "
PRIME STAINLESS AND SUPPLY MIDWEST FAB AND CONSTRUCTION,,6/1/24,0.7,"$4,860 "
PRIME STAINLESS AND SUPPLY MIDWEST FAB AND CONSTRUCTION,,7/1/24,0.2,"$1,725 "
PRIME STAINLESS AND SUPPLY MIDWEST FAB AND CONSTRUCTION,,8/1/24,0.3,"$3,520 "
PRIME STAINLESS AND SUPPLY MIDWEST FAB AND CONSTRUCTION,,8/1/24,0.7,"$7,938 "
PRIME STAINLESS AND SUPPLY MIDWEST FAB AND CONSTRUCTION,,9/1/24,0.3,"$3,897 "
PRIME STAINLESS AND SUPPLY MIDWEST FAB AND CONSTRUCTION,,9/1/24,0.3,"$3,547 "
PRIME STAINLESS AND SUPPLY MIDWEST FAB AND CONSTRUCTION,,12/1/24,0.2,"$3,361 "
PRIME STAINLESS AND SUPPLY MIDWEST FAB AND CONSTRUCTION,,3/1/25,0.6,"$7,062 "
PRIME STAINLESS AND SUPPLY MIDWEST FAB AND CONSTRUCTION,,7/1/24,0.6,"$3,541 "
PRIME STAINLESS AND SUPPLY MIDWEST FAB AND CONSTRUCTION,,6/1/24,1.6,"$6,829 "
PRIME STAINLESS AND SUPPLY MIDWEST FAB AND CONSTRUCTION,,6/1/25,26.1,"$27,445 "
PRIME STAINLESS AND SUPPLY MIDWEST FAB AND CONSTRUCTION,,6/1/24,2.6,"$9,723 "
"O2 COOL MANUFACTURING, LLC",,3/1/24,0.1,$586 
"O2 COOL MANUFACTURING, LLC",,4/1/24,0.9,"$3,794 "
"O2 COOL MANUFACTURING, LLC",,5/1/24,3.2,"$14,031 "
"O2 COOL MANUFACTURING, LLC",,7/1/24,0.1,$641 
"O2 COOL MANUFACTURING, LLC",,8/1/24,0.6,"$2,566 "
"O2 COOL MANUFACTURING, LLC",,8/1/24,3,"$13,358 "
"O2 COOL MANUFACTURING, LLC",,9/1/24,1.1,"$5,035 "
"O2 COOL MANUFACTURING, LLC",,10/1/24,2.7,"$11,690 "
"O2 COOL MANUFACTURING, LLC",,2/1/25,2.6,"$13,654 "
"O2 COOL MANUFACTURING, LLC",,3/1/25,3.9,"$20,512 "
"O2 COOL MANUFACTURING, LLC",,4/1/25,2.2,"$11,521 "
"O2 COOL MANUFACTURING, LLC",,5/1/25,3,"$15,601 "
"O2 COOL MANUFACTURING, LLC",,5/1/25,1.9,"$9,892 "
"O2 COOL MANUFACTURING, LLC",,6/1/25,2.1,"$10,848 "
"O2 COOL MANUFACTURING, LLC",,3/1/24,4,"$4,852 "
"O2 COOL MANUFACTURING, LLC",,4/1/24,3.1,"$3,603 "
"O2 COOL MANUFACTURING, LLC",,6/1/24,0,($48)
"O2 COOL MANUFACTURING, LLC",,7/1/24,0.8,$900 
"O2 COOL MANUFACTURING, LLC",,8/1/24,3.8,"$4,120 "
"O2 COOL MANUFACTURING, LLC",,9/1/24,0.6,$727 
"O2 COOL MANUFACTURING, LLC",,10/1/24,0.8,$882 
"O2 COOL MANUFACTURING, LLC",,11/1/24,0.9,"$1,060 "
"O2 COOL MANUFACTURING, LLC",,2/1/25,3.1,"$3,601 "
"O2 COOL MANUFACTURING, LLC",,3/1/25,0.2,$362 
"O2 COOL MANUFACTURING, LLC",,4/1/25,2.9,"$3,833 "
"O2 COOL MANUFACTURING, LLC",,7/1/24,2.8,"$2,678 "
"O2 COOL MANUFACTURING, LLC",,3/1/24,1.7,"$2,301 "
"O2 COOL MANUFACTURING, LLC",,2/1/25,2.2,"$2,925 "
"O2 COOL MANUFACTURING, LLC",,4/1/25,2.6,"$3,974 "
"O2 COOL MANUFACTURING, LLC",,5/1/25,0.8,"$1,029 "
"O2 COOL MANUFACTURING, LLC",,9/1/24,0,$454 
"O2 COOL MANUFACTURING, LLC",,10/1/24,0.8,$683 
"O2 COOL MANUFACTURING, LLC",,2/1/25,1,$991 
"O2 COOL MANUFACTURING, LLC",,3/1/25,0.3,$386 
"O2 COOL MANUFACTURING, LLC",,6/1/25,4,"$21,433 "
"O2 COOL MANUFACTURING, LLC",,6/1/25,3.3,"$4,287 "
"O2 COOL MANUFACTURING, LLC",,6/1/25,1.3,"$1,392 "
"RNC Precision Machine, LLC",,3/1/24,0,$500 
"DELCO TRAILERS, LTD",,3/1/24,-3.8,"($4,474)"
"DELCO TRAILERS, LTD",,3/1/24,3.8,"$4,474 "
"DELCO TRAILERS, LTD",,3/1/24,2.5,"$2,855 "
"DELCO TRAILERS, LTD",,4/1/24,9.2,"$10,424 "
"DELCO TRAILERS, LTD",,5/1/24,2.4,"$2,911 "
"DELCO TRAILERS, LTD",,5/1/24,3,"$3,639 "
"DELCO TRAILERS, LTD",,5/1/24,13,"$15,488 "
"DELCO TRAILERS, LTD",,6/1/24,2,"$2,424 "
"DELCO TRAILERS, LTD",,6/1/24,14,"$16,968 "
"DELCO TRAILERS, LTD",,10/1/24,1.7,"$1,866 "
"DELCO TRAILERS, LTD",,10/1/24,12.3,"$13,702 "
"DELCO TRAILERS, LTD",,11/1/24,10.9,"$12,087 "
"DELCO TRAILERS, LTD",,12/1/24,2.7,"$3,037 "
"DELCO TRAILERS, LTD",,1/1/25,2,"$2,142 "
"DELCO TRAILERS, LTD",,1/1/25,11.9,"$12,781 "
"DELCO TRAILERS, LTD",,3/1/25,2,"$3,142 "
"DELCO TRAILERS, LTD",,3/1/25,3.2,"$4,707 "
"DELCO TRAILERS, LTD",,3/1/25,10.9,"$13,359 "
"DELCO TRAILERS, LTD",,4/1/25,9.2,"$14,454 "
"DELCO TRAILERS, LTD",,4/1/25,21.5,"$30,869 "
"DELCO TRAILERS, LTD",,3/1/24,3.8,"$4,474 "
"DELCO TRAILERS, LTD",,9/1/24,1.3,"$1,140 "
"DELCO TRAILERS, LTD",,2/1/25,5,"$4,550 "
"DELCO TRAILERS, LTD",,2/1/25,45.9,"$36,110 "
"DELCO TRAILERS, LTD",,3/1/25,3,"$3,213 "
"DELCO TRAILERS, LTD",,3/1/25,22.5,"$20,990 "
"DELCO TRAILERS, LTD",,3/1/25,22.7,"$19,988 "
"DELCO TRAILERS, LTD",,4/1/25,11.3,"$10,699 "
"DELCO TRAILERS, LTD",,4/1/25,47.2,"$49,748 "
"DELCO TRAILERS, LTD",,4/1/25,4,"$4,409 "
"DELCO TRAILERS, LTD",,5/1/25,14.4,"$13,711 "
"DELCO TRAILERS, LTD",,11/1/24,6.4,"$6,293 "
"DELCO TRAILERS, LTD",,3/1/25,22.1,"$22,345 "
"DELCO TRAILERS, LTD",,9/1/24,4.9,"$4,274 "
"DELCO TRAILERS, LTD",,2/1/25,12.3,"$10,798 "
"DELCO TRAILERS, LTD",,4/1/25,30.2,"$29,332 "
"DELCO TRAILERS, LTD",,5/1/25,1.6,"$1,554 "
RAYMOND'S WELDING & MACHINE SH,,3/1/24,0.4,"$1,094 "
RAYMOND'S WELDING & MACHINE SH,,8/1/24,4.3,"$10,650 "
RAYMOND'S WELDING & MACHINE SH,,9/1/24,0.1,$204 
RAYMOND'S WELDING & MACHINE SH,,12/1/24,0,$312 
RAYMOND'S WELDING & MACHINE SH,,1/1/25,0.4,"$1,116 "
RAYMOND'S WELDING & MACHINE SH,,8/1/24,0.3,"$1,776 "
RAYMOND'S WELDING & MACHINE SH,,9/1/24,0.2,$733 
STATCO-DSI PROCESS SYSTEMS STATCO ENGINEERING & FABRICATO,,10/1/24,0.1,$373 
STATCO-DSI PROCESS SYSTEMS STATCO ENGINEERING & FABRICATO,,3/1/24,0,$654 
STATCO-DSI PROCESS SYSTEMS STATCO ENGINEERING & FABRICATO,,11/1/24,0,$868 
STATCO-DSI PROCESS SYSTEMS STATCO ENGINEERING & FABRICATO,,3/1/24,0,$220 
STATCO-DSI PROCESS SYSTEMS STATCO ENGINEERING & FABRICATO,,4/1/24,0.2,"$1,899 "
STATCO-DSI PROCESS SYSTEMS STATCO ENGINEERING & FABRICATO,,7/1/24,0.4,"$7,216 "
STATCO-DSI PROCESS SYSTEMS STATCO ENGINEERING & FABRICATO,,11/1/24,0.1,$728 
STATCO-DSI PROCESS SYSTEMS STATCO ENGINEERING & FABRICATO,,11/1/24,0.1,$761 
STATCO-DSI PROCESS SYSTEMS STATCO ENGINEERING & FABRICATO,,1/1/25,0.1,$887 
STATCO-DSI PROCESS SYSTEMS STATCO ENGINEERING & FABRICATO,,3/1/24,1.1,"$4,320 "
STATCO-DSI PROCESS SYSTEMS STATCO ENGINEERING & FABRICATO,,4/1/24,1,"$5,802 "
STATCO-DSI PROCESS SYSTEMS STATCO ENGINEERING & FABRICATO,,4/1/24,0.3,"$1,566 "
STATCO-DSI PROCESS SYSTEMS STATCO ENGINEERING & FABRICATO,,6/1/24,0.1,$696 
STATCO-DSI PROCESS SYSTEMS STATCO ENGINEERING & FABRICATO,,4/1/24,0.2,$663 
STATCO-DSI PROCESS SYSTEMS STATCO ENGINEERING & FABRICATO,,5/1/24,0,$516 
ROMEO ENGINEERING INC,,5/1/24,0.1,$969 
PLATINUM MANUFACTURING & MACHI,,3/1/24,0.2,$616 
PLATINUM MANUFACTURING & MACHI,,6/1/24,2,"$5,081 "
PLATINUM MANUFACTURING & MACHI,,3/1/24,15.8,"$26,476 "
PLATINUM MANUFACTURING & MACHI,,3/1/24,0.1,$136 
PLATINUM MANUFACTURING & MACHI,,4/1/24,0.6,"$1,060 "
PLATINUM MANUFACTURING & MACHI,,5/1/24,0.2,$401 
PLATINUM MANUFACTURING & MACHI,,8/1/24,91.5,"$103,123 "
PLATINUM MANUFACTURING & MACHI,,9/1/24,21.4,"$24,107 "
PLATINUM MANUFACTURING & MACHI,,10/1/24,65.3,"$73,593 "
PLATINUM MANUFACTURING & MACHI,,10/1/24,21.8,"$28,947 "
PLATINUM MANUFACTURING & MACHI,,12/1/24,44,"$49,508 "
PLATINUM MANUFACTURING & MACHI,,1/1/25,22,"$28,516 "
PLATINUM MANUFACTURING & MACHI,,2/1/25,22,"$24,727 "
PLATINUM MANUFACTURING & MACHI,,2/1/25,9.5,"$10,705 "
PLATINUM MANUFACTURING & MACHI,,3/1/25,22,"$24,727 "
PLATINUM MANUFACTURING & MACHI,,3/1/25,84.4,"$88,822 "
PLATINUM MANUFACTURING & MACHI,,4/1/25,41.9,"$50,349 "
PLATINUM MANUFACTURING & MACHI,,5/1/25,42.2,"$50,702 "
PLATINUM MANUFACTURING & MACHI,,6/1/25,87.9,"$114,014 "
Dalco Precision,,3/1/24,0.2,$797 
Dalco Precision,,4/1/24,0,($771)
Dalco Precision,,5/1/24,0.1,$597 
Dalco Precision,,11/1/24,0.1,$594 
Dalco Precision,,12/1/24,0.2,$900 
Dalco Precision,,1/1/25,-0.1,($594)
DYNAMIC LIFT LLC,,8/1/23,0.1,$606 
DYNAMIC LIFT LLC,,10/1/24,0.4,"$1,919 "
DYNAMIC LIFT LLC,,7/1/24,11.6,"$28,044 "
DYNAMIC LIFT LLC,,10/1/24,-0.2,($458)
DYNAMIC LIFT LLC,,10/1/24,15.2,"$34,576 "
DYNAMIC LIFT LLC,,11/1/24,3.2,"$7,357 "
DYNAMIC LIFT LLC,,7/1/23,8.5,"$16,712 "
DYNAMIC LIFT LLC,,9/1/23,9.7,"$19,074 "
DYNAMIC LIFT LLC,,10/1/23,8,"$15,215 "
DYNAMIC LIFT LLC,,11/1/23,11.9,"$23,731 "
DYNAMIC LIFT LLC,,1/1/24,6.4,"$12,821 "
DYNAMIC LIFT LLC,,10/1/24,23.5,"$36,481 "
DYNAMIC LIFT LLC,,6/1/23,21.4,"$36,289 "
DYNAMIC LIFT LLC,,6/1/23,2.8,"$22,691 "
DYNAMIC LIFT LLC,,8/1/23,3.5,"$26,379 "
DYNAMIC LIFT LLC,,10/1/23,3.5,"$29,784 "
DYNAMIC LIFT LLC,,12/1/23,0.9,"$6,904 "
DYNAMIC LIFT LLC,,10/1/24,0.3,"$3,222 "
DYNAMIC LIFT LLC,,11/1/24,1.9,"$9,388 "
ROBERT BARDIN,,3/1/24,1.7,"$3,446 "
SUN COMMERCIAL ROOFS,,4/1/24,2.8,"$3,861 "
SUN COMMERCIAL ROOFS,,7/1/24,4,"$5,603 "
SUN COMMERCIAL ROOFS,,7/1/24,4,"$5,603 "
SUN COMMERCIAL ROOFS,,4/1/25,11.4,"$17,534 "
"DOUBLE D FASTENERS, INC.",,4/1/24,0.1,$818 
VULCAM DFW LLC,,6/1/25,0.3,"$1,673 "
VULCAM DFW LLC,,8/1/24,0.3,$362 
VULCAM DFW LLC,,8/1/24,4.5,"$4,432 "
FEDERAL MECHANICAL SYSTEMS INC,,12/1/24,0.2,$450 
FEDERAL MECHANICAL SYSTEMS INC,,3/1/24,0.1,$455 
"SAMUEL, SON & CO. INC.",,3/1/24,0.9,"$3,035 "
FRANKLIN'S INDUSTRIES OF TEXAS,,3/1/24,0,$868 
FRANKLIN'S INDUSTRIES OF TEXAS,,6/1/24,0,$725 
FRANKLIN'S INDUSTRIES OF TEXAS,,6/1/24,0.1,"$1,035 "
FRANKLIN'S INDUSTRIES OF TEXAS,,6/1/24,0.1,$675 
FRANKLIN'S INDUSTRIES OF TEXAS,,7/1/24,0,$862 
"Reinhardt Fabrication, LLC",,4/1/24,0,$353 
"Reinhardt Fabrication, LLC",,5/1/24,0,$66 
"Reinhardt Fabrication, LLC",,6/1/24,0.1,$879 
"Reinhardt Fabrication, LLC",,6/1/24,1,"$4,747 "
"Reinhardt Fabrication, LLC",,7/1/24,0,$339 
"Reinhardt Fabrication, LLC",,8/1/24,2.3,"$10,688 "
"Reinhardt Fabrication, LLC",,10/1/24,0.8,"$3,758 "
"Reinhardt Fabrication, LLC",,11/1/24,0,$206 
"Reinhardt Fabrication, LLC",,11/1/24,0.1,"$1,922 "
"Reinhardt Fabrication, LLC",,1/1/25,0,$242 
"Reinhardt Fabrication, LLC",,2/1/25,0.1,$455 
"Reinhardt Fabrication, LLC",,3/1/25,0.1,$925 
"Reinhardt Fabrication, LLC",,4/1/25,0,$286 
"Reinhardt Fabrication, LLC",,5/1/25,0.2,"$1,380 "
"Reinhardt Fabrication, LLC",,6/1/25,0.1,$340 
"Reinhardt Fabrication, LLC",,6/1/25,2,"$6,509 "
"Reinhardt Fabrication, LLC",,4/1/24,0.1,$418 
"Reinhardt Fabrication, LLC",,8/1/24,0.1,$471 
"Reinhardt Fabrication, LLC",,12/1/24,0.5,"$2,568 "
"Reinhardt Fabrication, LLC",,1/1/25,-0.1,($417)
"Reinhardt Fabrication, LLC",,1/1/25,0,($400)
"Reinhardt Fabrication, LLC",,1/1/25,0.2,"$1,267 "
"Reinhardt Fabrication, LLC",,3/1/24,0.8,$916 
"Reinhardt Fabrication, LLC",,4/1/24,0.8,$916 
"Reinhardt Fabrication, LLC",,4/1/24,3.1,"$3,865 "
"Reinhardt Fabrication, LLC",,5/1/24,1.6,"$1,864 "
"Reinhardt Fabrication, LLC",,6/1/24,1.3,"$1,500 "
"Reinhardt Fabrication, LLC",,8/1/24,7.3,"$8,120 "
"Reinhardt Fabrication, LLC",,9/1/24,1.9,"$2,232 "
"Reinhardt Fabrication, LLC",,10/1/24,1.6,"$1,845 "
"Reinhardt Fabrication, LLC",,11/1/24,12,"$12,409 "
"Reinhardt Fabrication, LLC",,2/1/25,2.4,"$2,933 "
"Reinhardt Fabrication, LLC",,3/1/25,0.3,$378 
"Reinhardt Fabrication, LLC",,6/1/25,1.3,"$1,614 "
"Reinhardt Fabrication, LLC",,4/1/24,1.4,"$1,678 "
"Reinhardt Fabrication, LLC",,6/1/24,0.5,$588 
"Reinhardt Fabrication, LLC",,11/1/24,8.5,"$7,365 "
"Reinhardt Fabrication, LLC",,1/1/25,4.1,"$3,798 "
"Reinhardt Fabrication, LLC",,2/1/25,1.7,"$2,013 "
"Reinhardt Fabrication, LLC",,3/1/25,0.4,$567 
"Reinhardt Fabrication, LLC",,4/1/25,1.3,"$1,689 "
"Reinhardt Fabrication, LLC",,5/1/25,2,"$2,248 "
"Reinhardt Fabrication, LLC",,6/1/25,1.8,"$2,036 "
"Reinhardt Fabrication, LLC",,6/1/24,0.1,$166 
"Reinhardt Fabrication, LLC",,2/1/25,0.1,$166 
"Reinhardt Fabrication, LLC",,5/1/24,0.3,"$1,058 "
"Reinhardt Fabrication, LLC",,9/1/24,0.8,"$2,459 "
"Reinhardt Fabrication, LLC",,7/1/24,0.1,$319 
"Reinhardt Fabrication, LLC",,7/1/24,0.2,$836 
"Reinhardt Fabrication, LLC",,11/1/24,1.4,"$3,070 "
"Reinhardt Fabrication, LLC",,1/1/25,1.4,"$2,940 "
"Reinhardt Fabrication, LLC",,2/1/25,1.4,"$2,940 "
"Reinhardt Fabrication, LLC",,3/1/25,1.4,"$2,985 "
"Reinhardt Fabrication, LLC",,6/1/25,3.6,"$8,016 "
"Reinhardt Fabrication, LLC",,4/1/24,0.5,$545 
"Reinhardt Fabrication, LLC",,8/1/24,0.2,$696 
"Reinhardt Fabrication, LLC",,9/1/24,0,($348)
"Reinhardt Fabrication, LLC",,10/1/24,0.1,$654 
"Reinhardt Fabrication, LLC",,12/1/24,0,($182)
"Reinhardt Fabrication, LLC",,12/1/24,0.1,$606 
"Reinhardt Fabrication, LLC",,2/1/25,0.1,$553 
"Reinhardt Fabrication, LLC",,3/1/25,0.3,"$1,483 "
"Reinhardt Fabrication, LLC",,4/1/25,0.1,$475 
"Reinhardt Fabrication, LLC",,4/1/24,0.3,$364 
"Reinhardt Fabrication, LLC",,5/1/24,0.6,$656 
"Reinhardt Fabrication, LLC",,8/1/24,3.3,"$3,002 "
"Reinhardt Fabrication, LLC",,9/1/24,2.6,"$2,430 "
"Reinhardt Fabrication, LLC",,11/1/24,4.8,"$3,970 "
"Reinhardt Fabrication, LLC",,1/1/25,4.8,"$4,596 "
"Reinhardt Fabrication, LLC",,2/1/25,1.8,"$1,878 "
"Reinhardt Fabrication, LLC",,3/1/25,1.3,"$1,673 "
"Reinhardt Fabrication, LLC",,4/1/25,2.2,"$2,718 "
"Reinhardt Fabrication, LLC",,6/1/25,0.5,$598 
"Reinhardt Fabrication, LLC",,12/1/24,0.2,$882 
"Reinhardt Fabrication, LLC",,6/1/25,3.6,"$3,993 "
"MODULE TRUCK SYSTEMS, INC",,3/1/24,0.3,"$1,344 "
"MODULE TRUCK SYSTEMS, INC",,4/1/24,0.6,"$2,884 "
"MODULE TRUCK SYSTEMS, INC",,4/1/25,0.4,"$2,711 "
"MODULE TRUCK SYSTEMS, INC",,5/1/25,0.4,"$2,711 "
CS FABRICATION LLC,,3/1/24,0.2,"$1,169 "
"TEXAS AUTOMATION PRODUCTS, INC DBA DIAMOND DOOR & ARCHITECTUR",,3/1/24,0.1,$466 
"TEXAS AUTOMATION PRODUCTS, INC DBA DIAMOND DOOR & ARCHITECTUR",,4/1/25,0.1,$630 
"TEXAS AUTOMATION PRODUCTS, INC DBA DIAMOND DOOR & ARCHITECTUR",,6/1/25,0.1,$464 
"TEXAS AUTOMATION PRODUCTS, INC DBA DIAMOND DOOR & ARCHITECTUR",,4/1/24,0.2,$405 
"TEXAS AUTOMATION PRODUCTS, INC DBA DIAMOND DOOR & ARCHITECTUR",,5/1/24,0.4,$495 
"TEXAS AUTOMATION PRODUCTS, INC DBA DIAMOND DOOR & ARCHITECTUR",,4/1/25,1.7,"$2,542 "
"TEXAS AUTOMATION PRODUCTS, INC DBA DIAMOND DOOR & ARCHITECTUR",,3/1/25,0.7,"$3,427 "
"TEXAS AUTOMATION PRODUCTS, INC DBA DIAMOND DOOR & ARCHITECTUR",,3/1/24,0.4,"$1,275 "
"TEXAS AUTOMATION PRODUCTS, INC DBA DIAMOND DOOR & ARCHITECTUR",,5/1/24,0.2,$523 
"TEXAS AUTOMATION PRODUCTS, INC DBA DIAMOND DOOR & ARCHITECTUR",,8/1/24,0.4,"$1,283 "
"TEXAS AUTOMATION PRODUCTS, INC DBA DIAMOND DOOR & ARCHITECTUR",,10/1/24,0.8,"$3,185 "
"TEXAS AUTOMATION PRODUCTS, INC DBA DIAMOND DOOR & ARCHITECTUR",,4/1/25,0.3,"$1,208 "
"TEXAS AUTOMATION PRODUCTS, INC DBA DIAMOND DOOR & ARCHITECTUR",,5/1/25,0.6,"$2,282 "
"TEXAS AUTOMATION PRODUCTS, INC DBA DIAMOND DOOR & ARCHITECTUR",,6/1/25,0,"($1,046)"
"TEXAS AUTOMATION PRODUCTS, INC DBA DIAMOND DOOR & ARCHITECTUR",,6/1/25,0.4,"$1,446 "
PRECISION METAL FAB LLC,,7/1/24,0,$488 
PRECISION METAL FAB LLC,,8/1/24,0.1,$773 
PRECISION METAL FAB LLC,,8/1/24,0.1,$921 
PRECISION METAL FAB LLC,,10/1/24,0.2,"$1,202 "
PRECISION METAL FAB LLC,,8/1/24,0.2,"$1,174 "
PRECISION METAL FAB LLC,,5/1/24,0.2,"$3,753 "
PRECISION METAL FAB LLC,,7/1/24,0.5,"$2,397 "
PRECISION METAL FAB LLC,,8/1/24,0.2,"$1,243 "
PRECISION METAL FAB LLC,,8/1/24,1.2,"$7,023 "
PRECISION METAL FAB LLC,,9/1/24,0.5,"$2,604 "
PRECISION METAL FAB LLC,,3/1/25,0.5,"$3,214 "
PRECISION METAL FAB LLC,,2/1/25,0.3,"$1,158 "
PRECISION METAL FAB LLC,,5/1/25,0.1,$465 
PRECISION METAL FAB LLC,,4/1/25,0.4,"$1,053 "
PRECISION METAL FAB LLC,,5/1/24,0.4,"$1,054 "
PRECISION METAL FAB LLC,,6/1/24,0.7,"$1,869 "
PRECISION METAL FAB LLC,,7/1/24,0.1,"$1,185 "
PRECISION METAL FAB LLC,,7/1/24,0.4,$934 
PRECISION METAL FAB LLC,,12/1/24,2,"$4,943 "
PRECISION METAL FAB LLC,,8/1/24,1.6,"$3,289 "
PRECISION METAL FAB LLC,,4/1/25,0.4,"$1,117 "
